id,probability
132,0.177967668
133,0.366249859
134,0.178540647
135,0.935780227
136,0.140150011
137,0.625509262
138,0.345435381
139,0.249106705
140,0.817142993
141,0.118709862
142,0.111672223
143,0.517350197
144,0.801604986
145,0.804694191
146,0.417720437
147,0.144637346
148,0.278761804
149,0.931061745
150,0.098074973
151,0.172651172
152,0.193708837
153,0.396364689
154,0.408197641
155,0.710337907
156,0.403511286
157,0.425710857
158,0.485866904
159,0.157603741
160,0.111376941
161,0.375740707
162,0.09763974
163,0.307226539
164,0.193708837
165,0.520961612
166,0.178102195
167,0.067195415
168,0.167670667
169,0.156146049
170,0.154064357
171,0.693014175
172,0.111672223
173,0.35694474
174,0.09763974
175,0.140150011
176,0.288103521
177,0.812116221
178,0.594008088
179,0.167670667
180,0.082669735
181,0.200507998
182,0.091309488
183,0.115268409
184,0.384042621
185,0.135547221
186,0.636197895
187,0.504368305
188,0.263095856
189,0.291373432
190,0.426573753
191,0.156146049
192,0.403376937
193,0.122419
194,0.139573216
195,0.09763974
196,0.120162249
197,0.554915845
198,0.132963896
199,0.091309488
200,0.143115759
201,0.862266272
202,0.111376941
203,0.198308706
204,0.135547221
205,0.211621881
206,0.148015141
207,0.82992211
208,0.479873657
209,0.139573216
210,0.594008088
211,0.193708837
212,0.259707153
213,0.927264541
214,0.211134076
215,0.247846901
216,0.359676123
217,0.108135045
218,0.808104947
219,0.067195415
220,0.631627947
221,0.198308706
222,0.638612866
223,0.177967668
224,0.15491569
225,0.689038932
226,0.385693014
227,0.867846176
228,0.082669735
229,0.067195415
230,0.535400242
231,0.115268409
232,0.385385334
233,0.108135045
234,0.369415939
235,0.249106705
236,0.164684594
237,0.13055259
238,0.725910038
239,0.135547221
240,0.111459076
241,0.593517363
242,0.112465739
243,0.100402296
244,0.135100722
245,0.237699628
246,0.373916447
247,0.388654768
248,0.178540647
249,0.523098499
250,0.661393166
251,0.111459076
252,0.589252949
253,0.111672223
254,0.233900011
255,0.195307851
256,0.369933367
257,0.148808181
258,0.55527842
259,0.230241716
260,0.28846401
261,0.197425723
262,0.494137108
263,0.42295891
264,0.476803541
265,0.148808181
266,0.592379987
267,0.414882421
268,0.636740983
269,0.168079495
270,0.146125615
271,0.162890255
272,0.246057689
273,0.141042054
274,0.148808181
275,0.112751067
276,0.135547221
277,0.494799197
278,0.115268409
279,0.136559904
280,0.318104148
281,0.159233272
282,0.227602124
283,0.32745719
284,0.122822165
285,0.426210821
286,0.123282731
287,0.55263257
288,0.112465739
289,0.167725384
290,0.379961193
291,0.288332522
292,0.118709862
293,0.122462988
294,0.722152442
295,0.115483463
296,0.153141141
297,0.177967668
298,0.758020461
299,0.16418016
300,0.108135045
301,0.213779926
302,0.956127066
303,0.172408521
304,0.486617386
305,0.131706059
306,0.443216443
307,0.436309218
308,0.163980603
309,0.429061413
310,0.122822165
311,0.115268409
312,0.459005594
313,0.501179039
314,0.154064357
315,0.168283224
316,0.067195415
317,0.153781176
318,0.153781176
319,0.408714533
320,0.292635083
321,0.756015405
322,0.098074973
323,0.091309488
324,0.140767038
325,0.14222753
326,0.825766355
327,0.407850623
328,0.91921515
329,0.786281094
330,0.625509262
331,0.126233995
332,0.434853137
333,0.13063854
334,0.931108832
335,0.593867481
336,0.136604369
337,0.187819779
338,0.09763974
339,0.09570992
340,0.579895407
341,0.854475737
342,0.082669735
343,0.139911175
344,0.35395205
345,0.172054768
346,0.752262264
347,0.091973364
348,0.067195415
349,0.517350197
350,0.100402296
351,0.091309488
352,0.415812969
353,0.163548589
354,0.183227897
355,0.137802899
356,0.193708837
357,0.178102195
358,0.108135045
359,0.71495524
360,0.458441854
361,0.708694696
362,0.098938107
363,0.09763974
364,0.105549335
365,0.097085536
366,0.592379987
367,0.622474402
368,0.082669735
369,0.277164221
370,0.167670667
371,0.416756809
372,0.562448412
373,0.435010254
374,0.335028946
375,0.111376941
376,0.499345005
377,0.09570992
378,0.577330649
379,0.621790707
380,0.184152484
381,0.673322231
382,0.514119625
383,0.425075054
384,0.189207077
385,0.574685633
386,0.514786482
387,0.131304204
388,0.14634788
389,0.447243035
390,0.688209444
391,0.276121736
392,0.43209058
393,0.09763974
394,0.35395205
395,0.164684594
396,0.139573216
397,0.379961193
398,0.252462447
399,0.115268409
400,0.153781176
401,0.557401419
402,0.78129828
403,0.082669735
404,0.112465739
405,0.163671613
406,0.137525141
407,0.249106705
408,0.178540647
409,0.392940521
410,0.122419
411,0.75725773
412,0.889884807
413,0.135547221
414,0.615784198
415,0.135155082
416,0.562448412
417,0.227491021
418,0.09763974
419,0.669184238
420,0.122462988
421,0.31405884
422,0.115268409
423,0.122822165
424,0.135547221
425,0.067195415
426,0.673322231
427,0.509620398
428,0.488015771
429,0.09763974
430,0.722107381
431,0.513962209
432,0.365419328
433,0.709151268
434,0.517350197
435,0.091973364
436,0.586744547
437,0.593867481
438,0.198308706
439,0.112465739
440,0.57874155
441,0.390906036
442,0.559881747
443,0.93619974
444,0.945425801
445,0.106930017
446,0.082669735
447,0.193708837
448,0.227579534
449,0.240197599
450,0.122462988
451,0.067195415
452,0.789745376
453,0.199667275
454,0.112465739
455,0.817397013
456,0.190145731
457,0.611259222
458,0.205228209
459,0.203687012
460,0.592379987
461,0.089081526
462,0.360265911
463,0.113283098
464,0.636912376
465,0.200507998
466,0.078002274
467,0.146943331
468,0.092625618
469,0.51081267
470,0.276276112
471,0.135644495
472,0.574205339
473,0.349348426
474,0.082669735
475,0.677571952
476,0.704262465
477,0.237699628
478,0.237699628
479,0.932698295
480,0.160067976
481,0.111376941
482,0.189207077
483,0.09763974
484,0.616681486
485,0.206074834
486,0.165742576
487,0.577800721
488,0.11179781
489,0.193708837
490,0.23433286
491,0.085499704
492,0.62132591
493,0.167954624
494,0.173774242
495,0.403309643
496,0.131706059
497,0.082669735
498,0.552125931
499,0.302640259
500,0.246057689
501,0.560133308
502,0.958405226
503,0.335570216
504,0.360251784
505,0.067195415
506,0.613180429
507,0.09763974
508,0.202834904
509,0.09763974
510,0.23433286
511,0.282847464
512,0.173774242
513,0.132949471
514,0.224733412
515,0.47760433
516,0.928656027
517,0.198308706
518,0.422353625
519,0.933781683
520,0.7926085
521,0.123474896
522,0.353552103
523,0.112465739
524,0.626533866
525,0.168283224
526,0.211134076
527,0.350601435
528,0.315739989
529,0.091973364
530,0.112465739
531,0.21067667
532,0.138689399
533,0.208900213
534,0.276480496
535,0.091309488
536,0.40775156
537,0.143333733
538,0.201381445
539,0.135547221
540,0.770215362
541,0.562387377
542,0.371231258
543,0.156146049
544,0.42816186
545,0.293678224
546,0.759895459
547,0.228594661
548,0.132054627
549,0.120162249
550,0.091309488
551,0.091973364
552,0.067195415
553,0.114032686
554,0.804876775
555,0.167725384
556,0.09763974
557,0.199667275
558,0.199053288
559,0.280346811
560,0.401991189
561,0.732520431
562,0.384302795
563,0.111376941
564,0.514119625
565,0.899247192
566,0.091973364
567,0.33926326
568,0.224038899
569,0.177967668
570,0.129231632
571,0.302245975
572,0.403390527
573,0.126233995
574,0.067195415
575,0.123282731
576,0.50523898
577,0.10137403
578,0.135547221
579,0.175201654
580,0.563348144
581,0.685247302
582,0.625509262
583,0.661634624
584,0.144213259
585,0.134712279
586,0.112465739
587,0.191521287
588,0.067195415
589,0.145059288
590,0.111672223
591,0.131706059
592,0.144096553
593,0.118709862
594,0.622474402
595,0.181304336
596,0.577800721
597,0.313214242
598,0.189207077
599,0.193708837
600,0.276276112
601,0.193708837
602,0.592379987
603,0.249080896
604,0.09763974
605,0.415152371
606,0.082669735
607,0.200507998
608,0.463923395
609,0.847567618
610,0.713126838
611,0.098938107
612,0.4164114
613,0.09763974
614,0.265079319
615,0.625509262
616,0.193708837
617,0.415288925
618,0.193303227
619,0.09763974
620,0.762072712
621,0.917578556
622,0.135547221
623,0.526907742
624,0.16369009
625,0.749407798
626,0.277744532
627,0.363539696
628,0.227602124
629,0.407541156
630,0.751020208
631,0.213779926
632,0.09763974
633,0.964113884
634,0.830133289
635,0.085499704
636,0.193708837
637,0.887094304
638,0.479873657
639,0.622474402
640,0.288749278
641,0.174287021
642,0.145279765
643,0.122419
644,0.067195415
645,0.37167263
646,0.120162249
647,0.556650341
648,0.313555419
649,0.19781512
650,0.529561043
651,0.163671613
652,0.091973364
653,0.603253692
654,0.09570992
655,0.800003931
656,0.261983395
657,0.276276112
658,0.219198525
659,0.364870548
660,0.16418016
661,0.276276112
662,0.875924788
663,0.082669735
664,0.347704232
665,0.139911175
666,0.133765042
667,0.302063465
668,0.199869037
669,0.494256258
670,0.538061917
671,0.174168527
672,0.178540647
673,0.668909371
674,0.211134076
675,0.586809188
676,0.237699628
677,0.926250756
678,0.191550434
679,0.169435024
680,0.526907742
681,0.21861726
682,0.122419
683,0.695759147
684,0.132054627
685,0.940785792
686,0.177967668
687,0.913945891
688,0.804876775
689,0.197268069
690,0.118709862
691,0.592379987
692,0.089081526
693,0.770255089
694,0.118260384
695,0.115483463
696,0.558340698
697,0.097466171
698,0.593867481
699,0.193708837
700,0.187819779
701,0.2596668
702,0.09763974
703,0.560133308
704,0.514786482
705,0.168283224
706,0.41308248
707,0.144146323
708,0.098938107
709,0.132054627
710,0.344029605
711,0.395466208
712,0.489574373
713,0.625509262
714,0.481826782
715,0.177967668
716,0.265554309
717,0.766138345
718,0.101775169
719,0.447758794
720,0.514119625
721,0.132054627
722,0.18528378
723,0.075910747
724,0.082669735
725,0.082669735
726,0.246057689
727,0.426140487
728,0.933781683
729,0.410288513
730,0.122822165
731,0.625840366
732,0.09763974
733,0.091973364
734,0.227579534
735,0.154064357
736,0.082669735
737,0.136081755
738,0.131706059
739,0.135547221
740,0.817142993
741,0.155122995
742,0.815944135
743,0.569317758
744,0.131143332
745,0.549343824
746,0.144096553
747,0.139573216
748,0.694188058
749,0.529561043
750,0.168283224
751,0.09570992
752,0.300467312
753,0.079968512
754,0.122822165
755,0.156146049
756,0.577136666
757,0.816538423
758,0.112751067
759,0.136604369
760,0.167670667
761,0.598419309
762,0.13063854
763,0.177967668
764,0.085499704
765,0.392650485
766,0.560133308
767,0.113245249
768,0.09763974
769,0.809694365
770,0.476803541
771,0.589636832
772,0.118709862
773,0.287633777
774,0.09763974
775,0.118568242
776,0.118709862
777,0.823384047
778,0.135547221
779,0.317767322
780,0.189207077
781,0.301994622
782,0.323773444
783,0.126111567
784,0.75935708
785,0.112465739
786,0.897918858
787,0.193716884
788,0.186550915
789,0.082669735
790,0.120684505
791,0.128850102
792,0.153773725
793,0.146125615
794,0.748989761
795,0.198389709
796,0.18528378
797,0.111376941
798,0.238011062
799,0.191667676
800,0.391828001
801,0.233900011
802,0.335818112
803,0.365419328
804,0.09763974
805,0.108135045
806,0.143115759
807,0.13399756
808,0.122822165
809,0.082669735
810,0.131706059
811,0.896120325
812,0.265554309
813,0.120162249
814,0.473433971
815,0.335818112
816,0.240463614
817,0.373892486
818,0.329947948
819,0.907860801
820,0.362326205
821,0.082669735
822,0.238044024
823,0.374234021
824,0.429333627
825,0.234660864
826,0.264804065
827,0.559336483
828,0.439741611
829,0.275566101
830,0.475830019
831,0.120162249
832,0.216969311
833,0.144637346
834,0.067195415
835,0.501179039
836,0.564047068
837,0.082669735
838,0.108135045
839,0.102129936
840,0.135100722
841,0.100402296
842,0.162890255
843,0.350601435
844,0.422075391
845,0.300966561
846,0.384042621
847,0.753621578
848,0.443216443
849,0.092625618
850,0.155031323
851,0.252462447
852,0.135547221
853,0.873433456
854,0.386838734
855,0.138934374
856,0.092625618
857,0.067195415
858,0.135547221
859,0.436131299
860,0.577800721
861,0.139911175
862,0.163671613
863,0.3495152
864,0.596243978
865,0.542085648
866,0.591412723
867,0.155122995
868,0.082669735
869,0.376832187
870,0.612917215
871,0.211134076
872,0.508814245
873,0.09763974
874,0.167670667
875,0.690863907
876,0.100402296
877,0.424251676
878,0.227907181
879,0.173774242
880,0.471598208
881,0.180153072
882,0.514786482
883,0.396364689
884,0.197227418
885,0.082669735
886,0.861886039
887,0.172054768
888,0.091309488
889,0.237240553
890,0.284559906
891,0.623738766
892,0.612917215
893,0.118260384
894,0.199667275
895,0.626533866
896,0.249106705
897,0.184900105
898,0.518047541
899,0.144637346
900,0.118709862
901,0.115370035
902,0.487034023
903,0.557298928
904,0.143115759
905,0.163201153
906,0.810349599
907,0.067195415
908,0.110671759
909,0.122419
910,0.135547221
911,0.710337907
912,0.195307851
913,0.141056418
914,0.205228209
915,0.132963896
916,0.172408521
917,0.22928977
918,0.364397526
919,0.082669735
920,0.129231632
921,0.197268069
922,0.09763974
923,0.167670667
924,0.536988348
925,0.097466171
926,0.833478391
927,0.172408521
928,0.643262416
929,0.229459226
930,0.112465739
931,0.264224172
932,0.399355888
933,0.44275564
934,0.527954787
935,0.694188058
936,0.556441009
937,0.195786476
938,0.141042054
939,0.920325607
940,0.371626496
941,0.241547346
942,0.208900213
943,0.2444309
944,0.112465739
945,0.172408521
946,0.194536448
947,0.594008088
948,0.165050626
949,0.144096553
950,0.2596668
951,0.200824857
952,0.633714169
953,0.724524975
954,0.111376941
955,0.131143332
956,0.862621322
957,0.429682612
958,0.625509262
959,0.193708837
960,0.137802899
961,0.16369009
962,0.140150011
963,0.111376941
964,0.09763974
965,0.517350197
966,0.091309488
967,0.909923516
968,0.188850403
969,0.118568242
970,0.166307926
971,0.173726082
972,0.193708837
973,0.085499704
974,0.363424182
975,0.259883404
976,0.804876775
977,0.911725253
978,0.426210821
979,0.135965824
980,0.618421018
981,0.085499704
982,0.267850161
983,0.542085648
984,0.257911921
985,0.640086204
986,0.146943331
987,0.872584611
988,0.085499704
989,0.379511297
990,0.131706059
991,0.09763974
992,0.321290255
993,0.50025636
994,0.925159216
995,0.568035632
996,0.961812876
997,0.177967668
998,0.579895407
999,0.113245249
1000,0.664030105
1001,0.098074973
1002,0.969885293
1003,0.559995621
1004,0.195224166
1005,0.15814364
1006,0.144654095
1007,0.097085536
1008,0.067195415
1009,0.163671613
1010,0.133765042
1011,0.592454612
1012,0.132054627
1013,0.412587464
1014,0.091309488
1015,0.278761804
1016,0.804876775
1017,0.091309488
1018,0.354563117
1019,0.455007017
1020,0.170574248
1021,0.776348546
1022,0.579895407
1023,0.158438623
1024,0.111672223
1025,0.970243074
1026,0.241547346
1027,0.594008088
1028,0.402487993
1029,0.252503037
1030,0.555524319
1031,0.277744532
1032,0.630259484
1033,0.353552103
1034,0.132054627
1035,0.082669735
1036,0.135547221
1037,0.19781512
1038,0.415288925
1039,0.233798563
1040,0.269691229
1041,0.082669735
1042,0.163472295
1043,0.694334924
1044,0.93184267
1045,0.711718738
1046,0.235766709
1047,0.527605653
1048,0.824653432
1049,0.139573216
1050,0.777348578
1051,0.131143332
1052,0.082669735
1053,0.313979268
1054,0.193708837
1055,0.346152961
1056,0.195104241
1057,0.122822165
1058,0.275566101
1059,0.09763974
1060,0.211134076
1061,0.272001565
1062,0.09763974
1063,0.118568242
1064,0.443216443
1065,0.112465739
1066,0.193708837
1067,0.711633205
1068,0.413475871
1069,0.335818112
1070,0.067195415
1071,0.132054627
1072,0.12699312
1073,0.097466171
1074,0.549343824
1075,0.171514988
1076,0.413475871
1077,0.111376941
1078,0.195224166
1079,0.135547221
1080,0.710337907
1081,0.09763974
1082,0.360251784
1083,0.12699312
1084,0.630259484
1085,0.09570992
1086,0.1656093
1087,0.447758794
1088,0.931398705
1089,0.237699628
1090,0.865285143
1091,0.082669735
1092,0.075910747
1093,0.203712702
1094,0.089081526
1095,0.122822165
1096,0.553182751
1097,0.122462988
1098,0.479114115
1099,0.566508353
1100,0.199667275
1101,0.931806043
1102,0.168283224
1103,0.55990845
1104,0.291790247
1105,0.452640712
1106,0.09763974
1107,0.111376941
1108,0.673566759
1109,0.696514219
1110,0.118709862
1111,0.139911175
1112,0.139911175
1113,0.108135045
1114,0.753621578
1115,0.517350197
1116,0.158438623
1117,0.199053288
1118,0.749540716
1119,0.501179039
1120,0.892725997
1121,0.829060778
1122,0.753579885
1123,0.407445848
1124,0.783816233
1125,0.381230533
1126,0.917305373
1127,0.09763974
1128,0.143742979
1129,0.384042621
1130,0.082669735
1131,0.589252949
1132,0.23353523
1133,0.673566759
1134,0.111376941
1135,0.4824422
1136,0.118260384
1137,0.135547221
1138,0.085499704
1139,0.082669735
1140,0.09763974
1141,0.162890255
1142,0.111376941
1143,0.082669735
1144,0.157603741
1145,0.252277613
1146,0.206942379
1147,0.4824422
1148,0.31421876
1149,0.606871188
1150,0.139573216
1151,0.536988348
1152,0.678633332
1153,0.143115759
1154,0.134365201
1155,0.111376941
1156,0.173277497
1157,0.13063854
1158,0.549343824
1159,0.622474402
1160,0.135547221
1161,0.108337045
1162,0.611259222
1163,0.140767038
1164,0.167670667
1165,0.252462447
1166,0.534913599
1167,0.904852763
1168,0.193708837
1169,0.078002274
1170,0.385268509
1171,0.111376941
1172,0.928349845
1173,0.18528378
1174,0.122462988
1175,0.79704988
1176,0.641538531
1177,0.111376941
1178,0.134365201
1179,0.472966313
1180,0.393292427
1181,0.199851096
1182,0.493153036
1183,0.489976585
1184,0.456682622
1185,0.364870548
1186,0.938003901
1187,0.082669735
1188,0.482838988
1189,0.827297062
1190,0.144637346
1191,0.166365266
1192,0.145059288
1193,0.514786482
1194,0.617817134
1195,0.94251835
1196,0.091309488
1197,0.578359276
1198,0.131706059
1199,0.541204542
1200,0.237699628
1201,0.113245249
1202,0.09763974
1203,0.514119625
1204,0.173277497
1205,0.09763974
1206,0.577800721
1207,0.100402296
1208,0.622474402
1209,0.24077183
1210,0.09763974
1211,0.170790315
1212,0.193708837
1213,0.731748343
1214,0.193708837
1215,0.172408521
1216,0.185543954
1217,0.082669735
1218,0.393583834
1219,0.514786482
1220,0.237699628
1221,0.113245249
1222,0.091309488
1223,0.249106705
1224,0.132054627
1225,0.622474402
1226,0.09763974
1227,0.135547221
1228,0.142968178
1229,0.731569141
1230,0.529424548
1231,0.476803541
1232,0.310140014
1233,0.082669735
1234,0.425093651
1235,0.082669735
1236,0.902646698
1237,0.236438453
1238,0.302640259
1239,0.197268069
1240,0.112465739
1241,0.12505424
1242,0.067195415
1243,0.085499704
1244,0.625509262
1245,0.292951286
1246,0.135547221
1247,0.09570992
1248,0.143115759
1249,0.247033477
1250,0.115268409
1251,0.5044429
1252,0.199851096
1253,0.144213259
1254,0.74757579
1255,0.167217672
1256,0.94713283
1257,0.923406482
1258,0.182703495
1259,0.586809188
1260,0.134365201
1261,0.135155082
1262,0.625509262
1263,0.178025007
1264,0.106930017
1265,0.144637346
1266,0.302640259
1267,0.580612451
1268,0.177502394
1269,0.628454536
1270,0.241149664
1271,0.579895407
1272,0.111376941
1273,0.091309488
1274,0.543717295
1275,0.922734648
1276,0.067195415
1277,0.753472209
1278,0.646885902
1279,0.556577414
1280,0.194536448
1281,0.131143332
1282,0.135547221
1283,0.742563993
1284,0.108135045
1285,0.162890255
1286,0.922585823
1287,0.718419701
1288,0.177502394
1289,0.277744532
1290,0.067195415
1291,0.861705527
1292,0.09763974
1293,0.338118792
1294,0.166365266
1295,0.381096065
1296,0.233798563
1297,0.09763974
1298,0.067195415
1299,0.094837189
1300,0.122822165
1301,0.079968512
1302,0.177967668
1303,0.156900406
1304,0.8525545
1305,0.276276112
1306,0.494137108
1307,0.432509005
1308,0.135547221
1309,0.943892688
1310,0.111376941
1311,0.409192443
1312,0.280346811
1313,0.122462988
1314,0.854871139
1315,0.657323807
1316,0.167670667
1317,0.186461806
1318,0.284531832
1319,0.290987909
1320,0.865567654
1321,0.471908808
1322,0.55527842
1323,0.858956277
1324,0.241547346
1325,0.082669735
1326,0.118568242
1327,0.522524953
1328,0.094837189
1329,0.517668515
1330,0.622474402
1331,0.313979268
1332,0.172408521
1333,0.167725384
1334,0.422353625
1335,0.181996465
1336,0.218328714
1337,0.392650485
1338,0.899816625
1339,0.472570837
1340,0.722152442
1341,0.238011062
1342,0.438224792
1343,0.178005219
1344,0.164684594
1345,0.808855236
1346,0.139041245
1347,0.111672223
1348,0.16369009
1349,0.115886271
1350,0.193708837
1351,0.132949471
1352,0.559859306
1353,0.269691229
1354,0.378342867
1355,0.145553172
1356,0.581674725
1357,0.163980603
1358,0.409632862
1359,0.278761804
1360,0.178978205
1361,0.098074973
1362,0.460599244
1363,0.391423941
1364,0.837914392
1365,0.209319651
1366,0.484111667
1367,0.112465739
1368,0.780164063
1369,0.577800721
1370,0.14222753
1371,0.198357999
1372,0.167725384
1373,0.211921751
1374,0.389182985
1375,0.211134076
1376,0.082669735
1377,0.115483463
1378,0.914296232
1379,0.195307851
1380,0.55990845
1381,0.16369009
1382,0.653404146
1383,0.118709862
1384,0.213946521
1385,0.223625839
1386,0.722148627
1387,0.168283224
1388,0.408197641
1389,0.371253014
1390,0.140767038
1391,0.193708837
1392,0.135547221
1393,0.513962209
1394,0.13063854
1395,0.270460546
1396,0.270462811
1397,0.403309643
1398,0.447984457
1399,0.944213767
1400,0.481826782
1401,0.318104148
1402,0.863770217
1403,0.473433971
1404,0.137574196
1405,0.108135045
1406,0.625509262
1407,0.222783506
1408,0.191521287
1409,0.272117734
1410,0.177967668
1411,0.594140947
1412,0.122822165
1413,0.434642911
1414,0.869390473
1415,0.442064226
1416,0.205228209
1417,0.245851517
1418,0.748021662
1419,0.463923395
1420,0.13055259
1421,0.861081243
1422,0.800980166
1423,0.635901362
1424,0.364219427
1425,0.753579885
1426,0.736181319
1427,0.378342867
1428,0.357216239
1429,0.168283224
1430,0.118709862
1431,0.661393166
1432,0.09763974
1433,0.106930017
1434,0.592379987
1435,0.672909588
1436,0.614410132
1437,0.577800721
1438,0.264224172
1439,0.173774242
1440,0.081905127
1441,0.122822165
1442,0.144213259
1443,0.264755428
1444,0.111672223
1445,0.139573216
1446,0.09763974
1447,0.577800721
1448,0.09763974
1449,0.276276112
1450,0.193708837
1451,0.334043384
1452,0.102807701
1453,0.122822165
1454,0.926820531
1455,0.825766355
1456,0.789037213
1457,0.574685633
1458,0.132054627
1459,0.556987792
1460,0.516296715
1461,0.222602308
1462,0.208902061
1463,0.36379683
1464,0.350601435
1465,0.592379987
1466,0.108135045
1467,0.924014762
1468,0.139573216
1469,0.928462029
1470,0.353552103
1471,0.113245249
1472,0.172408521
1473,0.082669735
1474,0.143115759
1475,0.091973364
1476,0.756015405
1477,0.717745572
1478,0.807578161
1479,0.525475711
1480,0.592379987
1481,0.120162249
1482,0.556987792
1483,0.507470727
1484,0.19828248
1485,0.476803541
1486,0.206743538
1487,0.346925437
1488,0.067195415
1489,0.082669735
1490,0.082669735
1491,0.223625839
1492,0.09570992
1493,0.193708837
1494,0.269691229
1495,0.911131151
1496,0.158244431
1497,0.425058484
1498,0.630259484
1499,0.661634624
1500,0.954926915
1501,0.143115759
1502,0.067195415
1503,0.078002274
1504,0.635378748
1505,0.067195415
1506,0.134669602
1507,0.290215731
1508,0.183227897
1509,0.118568242
1510,0.594008088
1511,0.211134076
1512,0.142968178
1513,0.567762762
1514,0.55527842
1515,0.317726552
1516,0.40323323
1517,0.138934374
1518,0.594008088
1519,0.067195415
1520,0.162611306
1521,0.249106705
1522,0.199869037
1523,0.119022012
1524,0.248220861
1525,0.692492306
1526,0.228594661
1527,0.749349833
1528,0.716078579
1529,0.09570992
1530,0.067195415
1531,0.69882074
1532,0.422126949
1533,0.13063854
1534,0.757984608
1535,0.112751067
1536,0.240888715
1537,0.092625618
1538,0.612917215
1539,0.381576955
1540,0.082669735
1541,0.235651016
1542,0.436447859
1543,0.514786482
1544,0.830767229
1545,0.082669735
1546,0.067195415
1547,0.167725384
1548,0.193708837
1549,0.376093864
1550,0.131706059
1551,0.102129936
1552,0.115268409
1553,0.91041518
1554,0.31421876
1555,0.112232447
1556,0.108135045
1557,0.144213259
1558,0.403390527
1559,0.25251931
1560,0.120162249
1561,0.167954624
1562,0.09763974
1563,0.829603672
1564,0.20488137
1565,0.720739156
1566,0.338118792
1567,0.373892486
1568,0.078002274
1569,0.091973364
1570,0.067195415
1571,0.098938107
1572,0.186550915
1573,0.123474896
1574,0.1161865
1575,0.163980603
1576,0.180048347
1577,0.097466171
1578,0.205228209
1579,0.566945255
1580,0.193708837
1581,0.518951178
1582,0.091621041
1583,0.177967668
1584,0.31421876
1585,0.082669735
1586,0.676186919
1587,0.135547221
1588,0.279420614
1589,0.592379987
1590,0.381576955
1591,0.465383828
1592,0.085499704
1593,0.337628245
1594,0.082669735
1595,0.191667676
1596,0.57323584
1597,0.082669735
1598,0.650775403
1599,0.09763974
1600,0.158649385
1601,0.122822165
1602,0.952895291
1603,0.09763974
1604,0.279084802
1605,0.186435997
1606,0.783003524
1607,0.067195415
1608,0.193708837
1609,0.841498405
1610,0.197425723
1611,0.514786482
1612,0.398183763
1613,0.44770956
1614,0.505956829
1615,0.119022012
1616,0.135547221
1617,0.134365201
1618,0.592379987
1619,0.168283224
1620,0.850761622
1621,0.163472295
1622,0.110671759
1623,0.789037213
1624,0.09763974
1625,0.137898147
1626,0.600778818
1627,0.082669735
1628,0.459452748
1629,0.106930017
1630,0.887176082
1631,0.149264276
1632,0.115483463
1633,0.23433286
1634,0.754034325
1635,0.083343983
1636,0.904097088
1637,0.135547221
1638,0.165097058
1639,0.09763974
1640,0.20488137
1641,0.844272837
1642,0.083343983
1643,0.360721767
1644,0.115370035
1645,0.09763974
1646,0.249283671
1647,0.390906036
1648,0.16418016
1649,0.177967668
1650,0.193708837
1651,0.298502624
1652,0.09763974
1653,0.085499704
1654,0.549343824
1655,0.91185385
1656,0.464449227
1657,0.426210821
1658,0.156008601
1659,0.277164221
1660,0.508794844
1661,0.178540647
1662,0.09763974
1663,0.57323584
1664,0.123302042
1665,0.078002274
1666,0.131143332
