id,probability
226,0.04217294911752101
227,0.1242439968282017
228,0.024265734211685208
229,0.018456358667233785
230,0.022449364863116043
231,0.07482616577615198
232,0.034817701376082755
233,0.032350051184755084
234,0.026873485929821885
235,0.09384812726338555
236,0.021979907796598572
237,0.02948822524871388
238,0.27964696483350104
239,0.054105450984724045
240,0.027078678162074703
241,0.07332606300595364
242,0.035348840723472295
243,0.017624530324276723
244,0.06719585429344378
245,0.09906340668628101
246,0.025585302643926916
247,0.035348840723472295
248,0.05835519453782236
249,0.10124895130700626
250,0.08298658105989676
251,0.02814637655107095
252,0.06082935672096843
253,0.047421502917306284
254,0.03469897212983742
255,0.06355029225278323
256,0.025653742987332435
257,0.04664887805257734
258,0.057134502567328306
259,0.07761046587368514
260,0.03622674980157559
261,0.05306895529598751
262,0.06105012879756211
263,0.0402623484525449
264,0.07070796983448394
265,0.046880169426952174
266,0.08065648511521886
267,0.061194106913887686
268,0.09291287077953628
269,0.04826236338584887
270,0.033724814858367605
271,0.06118153748698653
272,0.07649467283626625
273,0.01814595669221028
274,0.05470054964694718
275,0.03876896853861015
276,0.061957902984507505
277,0.06109271012572853
278,0.07414190929852787
279,0.03637522888692101
280,0.021898448124329294
281,0.033398684894638375
282,0.08199541465667207
283,0.026314313989613907
284,0.08311911246876857
285,0.03879686977827841
286,0.042037690459693175
287,0.06867617752457265
288,0.03146398331509624
289,0.04590988547721984
290,0.027241956011376318
291,0.07160292693968875
292,0.04697359104417126
293,0.024152562622229312
294,0.12232869550421109
295,0.028878103607457434
296,0.023981047417948275
297,0.07963829908931212
298,0.0962490233456835
299,0.04573820841821016
300,0.03380105717343211
301,0.06841171861344512
302,0.09767740790613504
303,0.0800767766145793
304,0.04073764130693121
305,0.04644063337590092
306,0.022002150838803095
307,0.02822335602253261
308,0.03275429853883708
309,0.04530409525442061
310,0.05875493030612503
311,0.06181461701013688
312,0.1446447872110046
313,0.04101365610750502
314,0.04275508959515813
315,0.05278122808730485
316,0.026098399381020765
317,0.08594409089829073
318,0.08800201254028171
319,0.07334227999503944
320,0.07449202938612587
321,0.1905032520447722
322,0.026107941432178386
323,0.0352441901418817
324,0.039205390488140195
325,0.031754188735415995
326,0.029268091465522745
327,0.0970066942999356
328,0.07077895380995568
329,0.03553041986942334
330,0.06707302047883397
331,0.03771110042273893
332,0.10657304863850335
333,0.05516693613384563
334,0.13218540544967947
335,0.09150689958463337
336,0.028315621839293485
337,0.08876537206940834
338,0.029498668541930766
339,0.034817701376082755
340,0.049724361116986936
341,0.18722117520305057
342,0.03423987380300771
343,0.052278216401360614
344,0.040305277222740854
345,0.025588849333958812
346,0.15875837167586285
347,0.024720237918857968
348,0.01878026789764443
349,0.09960112979031938
350,0.0315156251563449
351,0.0467476244007263
352,0.08830299181246463
353,0.07929115641624532
354,0.0892895071811763
355,0.03099083859553786
356,0.10234931987363209
357,0.04448672949480838
358,0.006701663749243246
359,0.06855479681979082
360,0.039629209078043515
361,0.11672535398827193
362,0.03822622885567604
363,0.020096065933820705
364,0.03262746783844803
365,0.023395586500858535
366,0.1303017189327215
367,0.046712759925512486
368,0.03625845176102621
369,0.03897314995056287
370,0.06741850824525014
371,0.08369995101728268
372,0.055138289830051576
373,0.0847937358034996
374,0.07323112618592666
375,0.05588687411588278
376,0.08041526826683595
377,0.037430262854267086
378,0.0558190057578673
379,0.07061147428200452
380,0.05395411475642307
381,0.06853794233564066
382,0.04741667475732672
383,0.16658832947567714
384,0.06106442097616382
385,0.09589202702828957
386,0.054826269707192475
387,0.037204023153474326
388,0.05113687323884338
389,0.098040471328839
390,0.03925042054559387
391,0.0068205568600150325
392,0.040514417364998646
393,0.03498857119714481
394,0.03863866450667652
395,0.020853882447346195
396,0.04801295492483421
397,0.01612241794598673
398,0.04556439138908553
399,0.06640571356230143
400,0.07507594050196621
401,0.05796092780715238
402,0.1094460227409157
403,0.016625442835923314
404,0.030159665364381427
405,0.06756654483311082
406,0.03313326716973482
407,0.08592337798995028
408,0.04453505705003282
409,0.059737667411637094
410,0.03379230356367697
411,0.13280694969709825
412,0.2298776050739151
413,0.05114602554465932
414,0.07897849331235683
415,0.03287659654972379
416,0.03487762231685003
417,0.03757309426164434
418,0.017428128982773596
419,0.10722243347411772
420,0.028615896749350337
421,0.04557266491627987
422,0.05726298066525733
423,0.053419709625885346
424,0.07374047269843297
425,0.028039795036208827
426,0.05711408818079773
427,0.07932247112792021
428,0.04782927620559014
429,0.0352453962062714
430,0.08053350092698515
431,0.1218947978846188
432,0.08769128967861264
433,0.06218699728446514
434,0.09062823344031597
435,0.01924605304382352
436,0.0803192854769721
437,0.07362796912612164
438,0.06398811977102907
439,0.03367130120100907
440,0.042466309691736696
441,0.12017630746396256
442,0.03421987552637318
443,0.15502730746665264
444,0.11441171528855097
445,0.033569452018301076
446,0.026107941432178386
447,0.0864911640805364
448,0.08728724116785966
449,0.0294373228464721
450,0.03327695543240756
451,0.011463149871956712
452,0.23138591033691147
453,0.07442367789875655
454,0.03243445443439384
455,0.013063909329239537
456,0.044905219059168965
457,0.0900129380004941
458,0.061573037321388545
459,0.04817051273114304
460,0.08977663734927192
461,0.032180214704724056
462,0.0715523055449506
463,0.019525675883657098
464,0.09799539752331135
465,0.06503984601931488
466,0.03035580384253965
467,0.07592216416374913
468,0.030617675031194197
469,0.03906439570885272
470,0.06291212310026134
471,0.030159665364381427
472,0.07173575603530741
473,0.0872865831672569
474,0.024265734211685208
475,0.041491145764614996
476,0.09765337992521943
477,0.08759195103948723
478,0.09451541035451354
479,0.04427898217921624
480,0.03375042709512185
481,0.06697455691257884
482,0.0671295922564702
483,0.03173745460418153
484,0.11115548530677724
485,0.08878803201019939
486,0.0770303028343843
487,0.09887605323102476
488,0.06383284645714184
489,0.09900942853118795
490,0.043742996561182315
491,0.02790399010346474
492,0.08394781788748464
493,0.06807851785285257
494,0.0611450367910924
495,0.05518150436032579
496,0.03329237164686733
497,0.0216074462508132
498,0.06098389835252833
499,0.08968902007314213
500,0.07551173232839418
501,0.07761046587368514
502,0.057456618076537694
503,0.07631923106985397
504,0.11451898800043252
505,0.019802731892273877
506,0.09427517972581942
507,0.025672771187753393
508,0.03371322188904291
509,0.027338461085798276
510,0.040165357731593444
511,0.043742996561182315
512,0.06646199736417577
513,0.03626795625515989
514,0.05025164991187233
515,0.05909085350365086
516,0.11528904307108655
517,0.08107832518171104
518,0.06979447592647084
519,0.2896078322713331
520,0.04674200103183185
521,0.033324558299341896
522,0.07863882264143386
523,0.025363636579937857
524,0.057276275669266415
525,0.059392816850357036
526,0.08733306216430627
527,0.048593516970099726
528,0.05222648527411717
529,0.02939313017632107
530,0.03287659654972379
531,0.060051927787394564
532,0.04316123914541075
533,0.09219027112295226
534,0.04736169844734002
535,0.0318080977256485
536,0.05113946314224472
537,0.04238225747361449
538,0.08742559804007262
539,0.05884864316456092
540,0.17114494832748217
541,0.07207087992969041
542,0.039036357045210246
543,0.0568694888541059
544,0.026284861694096506
545,0.09887605323102476
546,0.1936515175257056
547,0.064863518030295
548,0.0281755823902475
549,0.035727986597100296
550,0.026959872906844342
551,0.021326148003850076
552,0.02734559019799562
553,0.03659958992794102
554,0.022654990846039703
555,0.05028244532343105
556,0.015790308286213597
557,0.07551173232839418
558,0.032453456320223964
559,0.11307873883842962
560,0.032810285767975414
561,0.10949507656354623
562,0.06896697730138637
563,0.07111278284732378
564,0.05175508687958998
565,0.3251367781678353
566,0.030291067662053195
567,0.03682847387028723
568,0.03383134260384244
569,0.062125797902599166
570,0.026258758208626738
571,0.0807413334499851
572,0.0611317917354804
573,0.030744473968060286
574,0.02841586459764005
575,0.03959175494178301
576,0.08626976051077823
577,0.030803423844786414
578,0.05748091108813853
579,0.05909581387562856
580,0.08201260409226112
581,0.7221989497973312
582,0.1040838390346167
583,0.021994137849553175
584,0.04826236338584887
585,0.039629209078043515
586,0.024978646445501764
587,0.06645012299229226
588,0.021669323746859148
589,0.041353693787721586
590,0.036461455398817136
591,0.03539563606022131
592,0.035077385721433985
593,0.04668119324369711
594,0.0727146699447037
595,0.0353032062429538
596,0.1015528301052978
597,0.08183196465288169
598,0.04842962628375528
599,0.08585242579791716
600,0.05962866943361227
601,0.0956419147986619
602,0.091496512679278455
603,0.05829191050713572
604,0.023639358163140597
605,0.0809006814679158
606,0.025363636579937857
607,0.05302883332804233
608,0.058962854957766216
609,0.10146751276163775
610,0.1192718385305999
611,0.03640269943018307
612,0.07142729529630838
613,0.03111053023033343
614,0.0558767909580271
615,0.08612428456851193
616,0.09891689702140465
617,0.06514944566476379
618,0.041228576674943
619,0.020550241089629055
620,0.09143783258247401
621,0.2695663052524799
622,0.07091995265173631
623,0.040025041400041074
624,0.0406993357894231
625,0.07773909703429142
626,0.06645722313473884
627,0.03841461393840385
628,0.10231091433053018
629,0.0824910734296482
630,0.033959523163129786
631,0.05962866943361227
632,0.023493499790679818
633,0.0621360822311879
634,0.253536642007558
635,0.02933679773505874
636,0.08821114018748542
637,0.3775535580863648
638,0.07690071251496947
639,0.057872647833537134
640,0.024986861502795336
641,0.11672034271924382
642,0.03429425902127865
643,0.024140622956486637
644,0.020122136635152235
645,0.05924430155223814
646,0.03872374721035628
647,0.1642815559896551
648,0.03214548979795645
649,0.022055880561482152
650,0.062125797902599166
651,0.11057097022919637
652,0.02566239034587702
653,0.1589693076342035
654,0.03582924020127633
655,0.21777656646475732
656,0.069121620402058
657,0.06557579044820556
658,0.08102609656181498
659,0.10911297941486095
660,0.03909017985874896
661,0.05999928195368616
662,0.45726458635430706
663,0.02258785876395237
664,0.06956240369108078
665,0.05978844879035568
666,0.025070173481278945
667,0.02498471448827955
668,0.04213650996205101
669,0.053950187093131034
670,0.07966831194586896
671,0.11380406976053174
672,0.06056943173006843
673,0.4269933314170823
674,0.07771762970654261
675,0.0647219870080088
676,0.08135735259080243
677,0.16532735171259064
678,0.04035226779380714
679,0.086753145493449
680,0.0438138802585021
681,0.06203089163645107
682,0.030760301409406728
683,0.08496460059684754
684,0.033440626680049726
685,0.5184084127945768
686,0.06941525084475346
687,0.12050213650533509
688,0.032277196339083554
689,0.08315735284219031
690,0.05910458181978155
691,0.07776114679522951
692,0.035549367895868614
693,0.17881449564200982
694,0.026796161361892373
695,0.026106093476187867
696,0.07672021005680338
697,0.04062969031662053
698,0.0752105589788196
699,0.09970820248341317
700,0.09457207879949275
701,0.08878803201019939
702,0.02278074929532234
703,0.07649467283626625
704,0.06565423317652677
705,0.06128594949643219
706,0.0751842202072924
707,0.10224449600555237
708,0.03567571006692096
709,0.025168982228884817
710,0.04707972100178939
711,0.06783226958665806
712,0.03347532217254489
713,0.12505450044960237
714,0.06494071305631499
715,0.06567656356345714
716,0.05859414510804509
717,0.1663295426325145
718,0.030413181261890954
719,0.061659856666370125
720,0.06894976651514784
721,0.030194994718091214
722,0.025908251591752314
723,0.0314785871849222
724,0.02930332647055488
725,0.02886030723797208
726,0.06131523562943422
727,0.0603136860387163
728,0.20782010055914119
729,0.057633852663294
730,0.051938304876485215
731,0.03824855036459368
732,0.022345828803349375
733,0.02266829696529984
734,0.07633221851977147
735,0.04826870162066974
736,0.01277713291539818
737,0.04842608019727536
738,0.041467659589984995
739,0.05884864316456092
740,0.042222860525560714
741,0.04119558614473442
742,0.03271726722103503
743,0.037771097699119245
744,0.05970683458729424
745,0.05143384024891315
746,0.02374995392840649
747,0.05217561002886715
748,0.06370300169449386
749,0.07539361017908515
750,0.08803995047291618
751,0.03686904410654728
752,0.052569445998717865
753,0.030267248194559507
754,0.052679051584373124
755,0.046369784090906654
756,0.18195420506462168
757,0.030560540302759648
758,0.04895480265901404
759,0.028479235192356133
760,0.07649467283626625
761,0.003937381391441859
762,0.047991952683899414
763,0.08184157103844503
764,0.028732611941081794
765,0.039395590387604276
766,0.08531671160989168
767,0.03582924020127633
768,0.026663072412135825
769,0.018965668411467154
770,0.08466845378758558
771,0.0402169282272513
772,0.05096804078004923
773,0.036096845660275226
774,0.02697126124531873
775,0.02766084037880874
776,0.05854252587950909
777,0.14469565663073913
778,0.046493297456329276
779,0.045429931995551655
780,0.05914299579294449
781,0.05943054372357995
782,0.06832779711615639
783,0.037147953276546186
784,0.15608696073254916
785,0.027286863468635566
786,0.08924541780085614
787,0.028039795036208827
788,0.04958845139324505
789,0.031040229045413315
790,0.03429425902127865
791,0.02937433935276808
792,0.03932953837303324
793,0.03470574436826166
794,0.15657128077261884
795,0.03057331537754553
796,0.03005436754415574
797,0.047904317927775206
798,0.04176816830836539
799,0.05110346706779217
800,0.17774843974080762
801,0.038321388651304744
802,0.06938978591792248
803,0.10372118317871964
804,0.01877883385027222
805,0.04730879441460519
806,0.0435650140296761
807,0.011084431944544289
808,0.06555515131633871
809,0.03523523817528602
810,0.05174887446460154
811,0.12919152848792106
812,0.06466895532674215
813,0.04352852692237563
814,0.06669765834237801
815,0.07809326978767579
816,0.06974718474139026
817,0.12299697143128097
818,0.08410022870497312
819,0.4396975794206431
820,0.03056531082222331
821,0.01868251621931468
822,0.058596267476984536
823,0.047611160771271505
824,0.03955391049574618
825,0.08772929867620628
826,0.0373693031852847
827,0.036055947796666814
828,0.11644982197208655
829,0.09433594965111111
830,0.027822838805312552
831,0.03544781303061126
832,0.08795022462510708
833,0.0938419881484853
834,0.02595106036879022
835,0.03782991387684098
836,0.10012813183610231
837,0.016146990091211656
838,0.05300322356128598
839,0.03429425902127865
840,0.08937227344728603
841,0.033833718404625214
842,0.05750499939683457
843,0.05883771935053741
844,0.10406342155006079
845,0.048877756817492485
846,0.05247375818003795
847,0.07460458751419571
848,0.03019980644545668
849,0.031058440336766895
850,0.032626870212150695
851,0.061888858941632686
852,0.06327272761188114
853,0.1766840477017218
854,0.094747501489486
855,0.06716008909304384
856,0.02130783721089189
857,0.017937147041127463
858,0.046294965561878544
859,0.0373693031852847
860,0.10709969758018952
861,0.0594007424909378
862,0.10481024925203603
863,0.04330860054905453
864,0.053665009893268494
865,0.09056729027706374
866,0.04270966767438447
867,0.02770641868546455
868,0.017624530324276723
869,0.06996846545429025
870,0.06556340358103634
871,0.09666026290230964
872,0.0866997511594852
873,0.023398235325155958
874,0.0807959350282072
875,0.05539998041862605
876,0.01814595669221028
877,0.03311775733766425
878,0.0012110595435749522
879,0.0654852621076837
880,0.0439994489426687
881,0.02876312181348536
882,0.05381322029256002
883,0.07542370275641196
884,0.0376380049787391
885,0.03287659654972379
886,0.19257489030898076
887,0.030093970250408473
888,0.04352914210304713
889,0.02256580011761967
890,0.09310246586258317
891,0.21746385875708601
892,0.05779262702089919
893,0.024923106207176336
894,0.06851653026401511
895,0.054104019893983106
896,0.07845569132622418
897,0.08808363041093471
898,0.0671766425451145
899,0.08875613775853923
900,0.040831738428415115
901,0.04017769459835799
902,0.16807534565528107
903,0.09077920541241342
904,0.04025680368277614
905,0.048548921285583704
906,0.060517452441890746
907,0.017500838446519482
908,0.04909930309913313
909,0.03488879653100043
910,0.060514566489383914
911,0.06266344220997128
912,0.05843124323689802
913,0.038223095992417126
914,0.052530541432902526
915,0.055026479314569374
916,0.05129293782967098
917,0.02256972872104845
918,0.016989394919144342
919,0.017383819233300634
920,0.01753170447776013
921,0.09312514432195264
922,0.03270069552666668
923,0.09385430831758264
924,0.098694444229857
925,0.03594580731095752
926,0.028548227968610583
927,0.06811449024496449
928,0.04316924134713092
929,0.10429207032075628
930,0.030523109117860228
931,0.05276802124460784
932,0.08169883896050034
933,0.05356498704221655
934,0.18150094730848354
935,0.07699302946963442
936,0.025239766971737836
937,0.0466901278767627
938,0.019234630517854134
939,0.20767726570055164
940,0.06417763586165677
941,0.06928247752660532
942,0.0791323323931032
943,0.03334691109937076
944,0.033833718404625214
945,0.048865458918485594
946,0.07976249786095725
947,0.07852383955823682
948,0.04293204394021703
949,0.03445337766462277
950,0.07963829908931212
951,0.07272624739681789
952,0.13421335627823472
953,0.056488572293172494
954,0.05248794822548677
955,0.044101557960059615
956,0.1489515758767864
957,0.015409070554343622
958,0.12513021429085958
959,0.0869342479644021
960,0.02501991887562202
961,0.0435479362389995
962,0.07308477534430859
963,0.05095332343106457
964,0.03443429267527345
965,0.07537733597217837
966,0.04845932666502105
967,0.11001677385622859
968,0.053154629071847294
969,0.030622001422670696
970,0.03347878633177947
971,0.040838482404371136
972,0.08156164981371371
973,0.024742177923419095
974,0.08850213808316956
975,0.0831953334831685
976,0.01758973552311589
977,0.22311991798290745
978,0.040558242507020614
979,0.041088157720989935
980,0.09400797419012713
981,0.026991137409909428
982,0.05397135665366984
983,0.06227955655083539
984,0.07856345132742128
985,0.22128095994264696
986,0.10782460866760551
987,0.14179904835024837
988,0.025319423776546224
989,0.08535558642368107
990,0.041817805729628815
991,0.033297547527340134
992,0.03902156915245611
993,0.04070845254051847
994,0.09588133914333614
995,0.07988687351263025
996,0.03400288787237504
997,0.06387819628758398
998,0.05769506159658002
999,0.039167607740820065
1000,0.14163659981789095
1001,0.03287659654972379
1002,0.6178431902027492
1003,0.12214089858457654
1004,0.06286709143902686
1005,0.045535649874436465
1006,0.04452206842185184
1007,0.0218829217498481
1008,0.023602144278026448
1009,0.10936190262036519
1010,0.03646844382805887
1011,0.09965896563527639
1012,0.034734856730195926
1013,0.09811573646222158
1014,0.041973488757091476
1015,0.10520917550377837
1016,0.027571431189501738
1017,0.046868774480083565
1018,0.07600171338220411
1019,0.04578807209818968
1020,0.026675551944907235
1021,0.032026338968730764
1022,0.051928240148389204
1023,0.05284735179071326
1024,0.032844827862102216
1025,0.0807099086311496
1026,0.07722030635899489
1027,0.10577385168867995
1028,0.0937104015475673
1029,0.05768189941123259
1030,0.10469011184342178
1031,0.058951097326714705
1032,0.08394150536144432
1033,0.09474811579525368
1034,0.034014133141223465
1035,0.02571195167126836
1036,0.05798562897967796
1037,0.02265841447891907
1038,0.044388101986082694
1039,0.05300597905927446
1040,0.042012225404754716
1041,0.02325265080095753
1042,0.07854045398069796
1043,0.11465081697787888
1044,0.08055922479211487
1045,0.18655687050352313
1046,0.03523523817528602
1047,0.06845231374332378
1048,0.013698716202045666
1049,0.04800465520451868
1050,0.009230864459827974
1051,0.04400490548362853
1052,0.015230361859114805
1053,0.05638514714126339
1054,0.10308415931079003
1055,0.04073965398411803
1056,0.029471695654260215
1057,0.0445731919347352
1058,0.07663551682522227
1059,0.030988656018733768
1060,0.0991255140534641
1061,0.04119951219929384
1062,0.03157495951077495
1063,0.02325265080095753
1064,0.023028749557087065
1065,0.0332716578897509
1066,0.07827805967139088
1067,0.0558641836754899
1068,0.12978713588712004
1069,0.10457753668659249
1070,0.024265734211685208
1071,0.037322345307457594
1072,0.04844963663380705
1073,0.02820452922361449
1074,0.06564128825872756
1075,0.044695397616766795
1076,0.111611288459412
1077,0.04751657373004426
1078,0.05567764900820008
1079,0.053308055715708236
1080,0.08622566122390196
1081,0.027338461085798276
1082,0.08699364539871306
1083,0.030231179176437376
1084,0.07899884399984865
1085,0.03686904410654728
1086,0.04390045312759697
1087,0.062061335220481954
1088,0.1168690710576524
1089,0.09608180571754509
1090,0.15283876984380956
1091,0.034350381441830086
1092,0.02129613502327961
1093,0.06031154830454348
1094,0.03385464307272254
1095,0.06298766230213845
1096,0.014541073024817924
1097,0.02789704893140278
1098,0.027241956011376318
1099,0.015339090200267448
1100,0.06982490514112938
1101,0.11982482621629813
1102,0.06974953598859111
1103,0.08584669140249895
1104,0.039036357045210246
1105,0.027791697047944198
1106,0.02989460431740365
1107,0.04622741616916703
1108,0.08898431294429884
1109,0.08583509143163255
1110,0.039873534952782896
1111,0.048438394284035444
1112,0.06424658747874859
1113,0.03908632929691685
1114,0.07775666140787837
1115,0.10316582107462306
1116,0.06070737490376535
1117,0.018782149677948872
1118,0.07936223970682539
1119,0.03745400809227729
1120,0.148681564267301
1121,0.1977803421183142
1122,0.07112347109241507
1123,0.04508529842588848
1124,0.08762800968201179
1125,0.07174698129485643
1126,0.36000571305870577
1127,0.01699791783456209
1128,0.027431546058619156
1129,0.047486231776997054
1130,0.031040229045413315
1131,0.06499119487273232
1132,0.057276851622573
1133,0.08957524925550295
1134,0.04876186843881415
1135,0.0922791585215467
1136,0.022358300775030544
1137,0.060514566489383914
1138,0.018598359751909505
1139,0.02357267718733383
1140,0.031137688202740644
1141,0.0578728181445297
1142,0.030515050515174155
1143,0.020387263546510718
1144,0.04545748437692544
1145,0.04954349301875389
1146,0.027442957663925984
1147,0.11191721188355132
1148,0.06131523562943422
1149,0.11506733472574905
1150,0.04361930828747388
1151,0.0764263701971157
1152,0.3159045315143366
1153,0.04156850292270357
1154,0.05067685031667829
1155,0.060322743716097756
1156,0.06789659770118264
1157,0.045332789168680415
1158,0.07987571033935757
1159,0.050125175412453406
1160,0.046294965561878544
1161,0.0368297590949019
1162,0.06651620803346499
1163,0.0375627763357405
1164,0.0743141198768076
1165,0.0513731208227166
1166,0.04031818891848054
1167,0.178123926447619
1168,0.1084074721681147
1169,0.02942112084564971
1170,0.08368400600091926
1171,0.056929115149368444
1172,0.11583083348744287
1173,0.02381086294587926
1174,0.032728333640809286
1175,0.02127417078069122
1176,0.1324693202350084
1177,0.05363063119600137
1178,0.06119693667105408
1179,0.07128376681020383
1180,0.06551732707677929
1181,0.061204389589179946
1182,0.06458863188545916
1183,0.04260795836693271
1184,0.11272673598646517
1185,0.09722062779791778
1186,0.058582687398019855
1187,0.017624530324276723
1188,0.07221951398605964
1189,0.22222484454058147
1190,0.07013729144864937
1191,0.07915417117762175
1192,0.04000198714754776
1193,0.05168585541043673
1194,0.08080332508123012
1195,0.32330946843587727
1196,0.03938137362913382
1197,0.02684955316303921
1198,0.05174887446460154
1199,0.07314702266020094
1200,0.0772143321934198
1201,0.034817701376082755
1202,0.023579555172506442
1203,0.05628729297380074
1204,0.07343412702416077
1205,0.030570496269202017
1206,0.07625929111205311
1207,0.027241956011376318
1208,0.06722498956070184
1209,0.06711762487952345
1210,0.032495460623031366
1211,0.03726725062166838
1212,0.11409568517548717
1213,0.063413908743712
1214,0.07601962634115804
1215,0.06486713711119281
1216,0.03305996135854051
1217,0.01814595669221028
1218,0.04775936633353755
1219,0.059478578553621056
1220,0.07105391203856784
1221,0.034817701376082755
1222,0.03253136696871381
1223,0.0884391933966177
1224,0.029613147552477886
1225,0.05510683609293847
1226,0.02454521618668968
1227,0.046294965561878544
1228,0.06237448829747333
1229,0.046008832129591296
1230,0.08109030630198191
1231,0.08385812417088978
1232,0.06371622696108233
1233,0.03287659654972379
1234,0.00817099499024696
1235,0.031040229045413315
1236,0.15480259037479635
1237,0.038001644198466654
1238,0.07102366655535555
1239,0.08707703631015713
1240,0.029095556129487676
1241,0.053447619065467675
1242,0.016275525919525056
1243,0.02289012983629771
1244,0.12168783049244128
1245,0.033899658649513914
1246,0.054826269707192475
1247,0.035014100432973046
1248,0.041043207394253774
1249,0.06551148946437257
1250,0.06040207999681934
